 Welcome to HYDRUS                                                       
 
 Program HYDRUS2
 Date:  22. 7.2019    Time:  20:28:35
 Time independent boundary conditions
 Vertical plane flow, V = L*L
 Units: L = m    , T = days , M = mg   
 

 Boundary length [L] associated with different types of boundary conditions

 Constant head or flux boundary:   0.7350000E+02
 Free or deep drainage boundary:   0.7350000E+02


 Time:            2.0000

    i      n      x        z    Code       Q            v           h        th      Temp  Conc(1-NS)   Qc(1-NS)
                 [L]      [L]            [V/T]        [L/T]        [L]      [-]       [C]    [M/L3]    [VM/T.L3]

   56     57     42.0     50.0    1  0.28262E+00 -0.37683E+00       4.50  0.430     20.00  0.7805E+04  0.7066E+04
   57     58     42.8     50.0    1  0.28262E+00 -0.37682E+00       4.50  0.430     20.00  0.7805E+04  0.7065E+04
   58     59     43.5     50.0    1  0.28261E+00 -0.37681E+00       4.50  0.430     20.00  0.7805E+04  0.7065E+04
   59     60     44.2     50.0    1  0.28260E+00 -0.37680E+00       4.50  0.430     20.00  0.7805E+04  0.7065E+04
   60     61     45.0     50.0    1  0.28259E+00 -0.37678E+00       4.50  0.430     20.00  0.7805E+04  0.7065E+04
   61     62     45.8     50.0    1  0.28258E+00 -0.37677E+00       4.50  0.430     20.00  0.7805E+04  0.7064E+04
   62     63     46.5     50.0    1  0.28257E+00 -0.37675E+00       4.50  0.430     20.00  0.7805E+04  0.7064E+04
   63     64     47.2     50.0    1  0.28255E+00 -0.37674E+00       4.50  0.430     20.00  0.7804E+04  0.7064E+04
   64     65     48.0     50.0    1  0.28254E+00 -0.37672E+00       4.50  0.430     20.00  0.7804E+04  0.7063E+04
   65     66     48.8     50.0    1  0.28252E+00 -0.37670E+00       4.50  0.430     20.00  0.7804E+04  0.7063E+04
   66     67     49.5     50.0    1  0.28251E+00 -0.37668E+00       4.50  0.430     20.00  0.7804E+04  0.7063E+04
   67     68     50.2     50.0    1  0.28249E+00 -0.37666E+00       4.50  0.430     20.00  0.7804E+04  0.7062E+04
   68     69     51.0     50.0    1  0.28248E+00 -0.37664E+00       4.50  0.430     20.00  0.7804E+04  0.7062E+04
   69     70     51.8     50.0    1  0.28246E+00 -0.37662E+00       4.50  0.430     20.00  0.7803E+04  0.7062E+04
   70     71     52.5     50.0    1  0.28245E+00 -0.37659E+00       4.50  0.430     20.00  0.7803E+04  0.7061E+04
   71     72     53.2     50.0    1  0.28243E+00 -0.37657E+00       4.50  0.430     20.00  0.7803E+04  0.7061E+04
   72     73     54.0     50.0    1  0.28241E+00 -0.37655E+00       4.50  0.430     20.00  0.7803E+04  0.7060E+04
   73     74     54.8     50.0    1  0.28240E+00 -0.37653E+00       4.50  0.430     20.00  0.7803E+04  0.7060E+04
   74     75     55.5     50.0    1  0.28238E+00 -0.37651E+00       4.50  0.430     20.00  0.7802E+04  0.7060E+04
   75     76     56.2     50.0    1  0.28237E+00 -0.37649E+00       4.50  0.430     20.00  0.7802E+04  0.7059E+04
   76     77     57.0     50.0    1  0.28235E+00 -0.37647E+00       4.50  0.430     20.00  0.7802E+04  0.7059E+04
   77     78     57.8     50.0    1  0.28234E+00 -0.37646E+00       4.50  0.430     20.00  0.7802E+04  0.7059E+04
   78     79     58.5     50.0    1  0.28233E+00 -0.37644E+00       4.50  0.430     20.00  0.7802E+04  0.7058E+04
   79     80     59.2     50.0    1  0.28232E+00 -0.37643E+00       4.50  0.430     20.00  0.7801E+04  0.7058E+04
   80     81     60.0     50.0    1  0.28231E+00 -0.37642E+00       4.50  0.430     20.00  0.7801E+04  0.7058E+04
   81     82     60.8     50.0    1  0.28231E+00 -0.37641E+00       4.50  0.430     20.00  0.7801E+04  0.7058E+04
   82     83     61.5     50.0    1  0.28231E+00 -0.37641E+00       4.50  0.430     20.00  0.7801E+04  0.7058E+04
   83     84     62.2     50.0    1  0.28231E+00 -0.37642E+00       4.50  0.430     20.00  0.7801E+04  0.7058E+04
   84     85     63.0     50.0    1  0.28232E+00 -0.37643E+00       4.50  0.430     20.00  0.7801E+04  0.7058E+04
   85     86     63.8     50.0    1  0.28233E+00 -0.37645E+00       4.50  0.430     20.00  0.7800E+04  0.7058E+04
   86     87     64.5     50.0    1  0.28236E+00 -0.37648E+00       4.50  0.430     20.00  0.7800E+04  0.7059E+04
   87     88     65.2     50.0    1  0.28239E+00 -0.37652E+00       4.50  0.430     20.00  0.7800E+04  0.7060E+04
   88     89     66.0     50.0    1  0.28244E+00 -0.37658E+00       4.50  0.430     20.00  0.7800E+04  0.7061E+04
   89     90     66.8     50.0    1  0.28250E+00 -0.37667E+00       4.50  0.430     20.00  0.7800E+04  0.7063E+04
   90     91     67.5     50.0    1  0.28260E+00 -0.37680E+00       4.50  0.430     20.00  0.7800E+04  0.7065E+04
   91     92     68.2     50.0    1  0.28273E+00 -0.37697E+00       4.50  0.430     20.00  0.7800E+04  0.7068E+04
   92     93     69.0     50.0    1  0.28292E+00 -0.37723E+00       4.50  0.430     20.00  0.7800E+04  0.7073E+04
   93     94     69.8     50.0    1  0.28320E+00 -0.37761E+00       4.50  0.430     20.00  0.7800E+04  0.7080E+04
   94     95     70.5     50.0    1  0.28365E+00 -0.37820E+00       4.50  0.430     20.00  0.7800E+04  0.7091E+04
   95     96     71.2     50.0    1  0.28439E+00 -0.37919E+00       4.50  0.430     20.00  0.7797E+04  0.7110E+04
   96     97     72.0     50.0    1  0.28575E+00 -0.38100E+00       4.50  0.430     20.00  0.7793E+04  0.7144E+04
   97     98     72.8     50.0    1  0.28861E+00 -0.38482E+00       4.50  0.430     20.00  0.7790E+04  0.7215E+04
   98     99     73.5     50.0    1  0.29590E+00 -0.39453E+00       4.50  0.430     20.00  0.7806E+04  0.7397E+04
   99    100     74.2     50.0    1  0.38465E+00 -0.10257E+01       4.50  0.430     20.00  0.7926E+04  0.9616E+04
  100  10102      0.8      0.0   -6 -0.14400E+00  0.38400E+00       6.95  0.430     20.00  0.1942E+02 -0.2495E+01
  101  10103      1.5      0.0   -6 -0.28800E+00  0.38400E+00       6.52  0.430     20.00  0.1942E+02 -0.4990E+01
  102  10104      2.2      0.0   -6 -0.28800E+00  0.38400E+00       6.31  0.430     20.00  0.1942E+02 -0.4989E+01
  103  10105      3.0      0.0   -6 -0.28800E+00  0.38400E+00       6.16  0.430     20.00  0.1942E+02 -0.4990E+01
  104  10106      3.8      0.0   -6 -0.28800E+00  0.38400E+00       6.05  0.430     20.00  0.1942E+02 -0.4991E+01
  105  10107      4.5      0.0   -6 -0.28800E+00  0.38400E+00       5.97  0.430     20.00  0.1943E+02 -0.4991E+01
  106  10108      5.2      0.0   -6 -0.28800E+00  0.38400E+00       5.89  0.430     20.00  0.1943E+02 -0.4992E+01
  107  10109      6.0      0.0   -6 -0.28800E+00  0.38400E+00       5.83  0.430     20.00  0.1943E+02 -0.4993E+01
  108  10110      6.8      0.0   -6 -0.28800E+00  0.38400E+00       5.77  0.430     20.00  0.1944E+02 -0.4994E+01
  109  10111      7.5      0.0   -6 -0.28800E+00  0.38400E+00       5.73  0.430     20.00  0.1944E+02 -0.4995E+01
  110  10112      8.2      0.0   -6 -0.28800E+00  0.38400E+00       5.68  0.430     20.00  0.1944E+02 -0.4996E+01
  111  10113      9.0      0.0   -6 -0.28800E+00  0.38400E+00       5.64  0.430     20.00  0.1945E+02 -0.4997E+01
  112  10114      9.8      0.0   -6 -0.28800E+00  0.38400E+00       5.61  0.430     20.00  0.1945E+02 -0.4998E+01
  113  10115     10.5      0.0   -6 -0.28800E+00  0.38400E+00       5.57  0.430     20.00  0.1945E+02 -0.4998E+01
  114  10116     11.2      0.0   -6 -0.28800E+00  0.38400E+00       5.54  0.430     20.00  0.1946E+02 -0.4999E+01
  115  10117     12.0      0.0   -6 -0.28800E+00  0.38400E+00       5.51  0.430     20.00  0.1946E+02 -0.5000E+01
  116  10118     12.8      0.0   -6 -0.28800E+00  0.38400E+00       5.49  0.430     20.00  0.1946E+02 -0.5001E+01
